ts,mts,api_pods,api_cpu_n,api_mem_ki,db_cpu_n,db_mem_ki,usage_usec,thr_usec,nr_thr,cpu_quota,cpu_period,mem_cur,mem_max,inact_file,bsize,blocks,bavail,rbytes,wbytes
1788528759.111172,,,,,,,4361739310,4320933548,14963,200000,100000,1072545792,1073741824,73633792,4096,118523922,94360670,219342217216,242613231616
1788528764.262533,,,,,,,4369522922,4324765422,14989,200000,100000,1072984064,1073741824,249311232,4096,118523922,94360228,220498759680,244377837568
1788528769.450520,,,,,,,4375278794,4326524564,15007,200000,100000,1073045504,1073741824,101621760,4096,118523922,94359880,221281026048,245598433280
1788528774.617184,2026-09-04T13:32:51Z,1,194159267,19476,1271141897,1047836,4380945110,4327820915,15023,200000,100000,1073053696,1073741824,53129216,4096,118523922,94359540,221968273408,246608875520
1788528779.872676,2026-09-04T13:32:51Z,1,194159267,19476,1271141897,1047836,4381389733,4327820915,15023,200000,100000,1072779264,1073741824,89243648,4096,118523922,94359517,222000848896,246778740736
1788528785.012095,2026-09-04T13:32:51Z,1,194159267,19476,1271141897,1047836,4383152063,4327934059,15025,200000,100000,1072599040,1073741824,74575872,4096,118523922,94359442,222205890560,247161946112
1788528790.217263,2026-09-04T13:33:06Z,1,69411104,19948,456479219,1047804,4386810489,4330009165,15037,200000,100000,1073115136,1073741824,61022208,4096,118523922,94359263,222640300032,247844364288
1788528795.362832,2026-09-04T13:33:06Z,1,69411104,19948,456479219,1047804,4391011177,4331451721,15047,200000,100000,1072951296,1073741824,67198976,4096,118523922,94359056,223232475136,248890716160
1788528800.642442,2026-09-04T13:33:06Z,1,69411104,19948,456479219,1047804,4394540257,4332232426,15053,200000,100000,1073213440,1073741824,45821952,4096,118523922,94358846,223819653120,249525075968
1788528806.057522,2026-09-04T13:33:21Z,1,107285914,19420,724702913,1047152,4397604614,4333776785,15063,200000,100000,1073041408,1073741824,41955328,4096,118523922,94358695,224123113472,250164994048
1788528811.327540,2026-09-04T13:33:21Z,1,107285914,19420,724702913,1047152,4404677778,4337482739,15089,200000,100000,1073168384,1073741824,157589504,4096,118523922,94358266,224961720320,251668148224
1788528816.480134,2026-09-04T13:33:21Z,1,107285914,19420,724702913,1047152,4410696131,4341126442,15110,200000,100000,1072640000,1073741824,113831936,4096,118523922,94357967,225645924352,252768985088
1788528821.673204,2026-09-04T13:33:36Z,1,169476317,19460,1072940460,1047828,4414624590,4342290104,15118,200000,100000,1073074176,1073741824,84115456,4096,118523922,94357873,226062389248,253346082816
1788528826.808164,2026-09-04T13:33:36Z,1,169476317,19460,1072940460,1047828,4415800041,4342290104,15118,200000,100000,1072922624,1073741824,76926976,4096,118523922,94357869,226470092800,253760139264
1788528831.986977,2026-09-04T13:33:51Z,1,23388111,19344,384441927,1048004,4416512931,4342290104,15118,200000,100000,1073057792,1073741824,102379520,4096,118523922,94357868,226591379456,254110334976
1788528837.135235,2026-09-04T13:33:51Z,1,23388111,19344,384441927,1048004,4417320284,4342290104,15118,200000,100000,1072971776,1073741824,76922880,4096,118523922,94357868,226701938688,254365351936
